17,2000-01-01 00:00:00,946656000,150985,187.53.239.110,45296,138.167.217.77,80,proarmed.om,0.0.0.0,80,NUL,625
18,2000-01-01 00:00:00,946656000,128685,59.97.82.170,52937,195.30.119.181,80,housewareegastore.com,0.0.0.0,80,NUL,983
19,2000-01-01 00:00:00,946656000,100780,162.20.80.52,34483,160.128.204.167,80,advance-gard-of-angels.com,0.0.0.0,80,NUL,844
20,2000-01-01 00:00:00,946656000,162617,136.186.90.154,10858,92.80.214.28,443,tek-mastes.com,0.0.0.0,80,NUL,150
21,2000-01-01 00:00:00,946656000,147916,195.152.184.97,11473,22.126.90.155,80,oxfordcenrevercelli.com,0.0.0.0,80,NUL,899
22,2000-01-01 00:00:00,946656000,167089,10.13.159.163,55341,235.110.232.217,8443,ufcgymhawii.com,0.0.0.0,80,NUL,969
23,2000-01-01 00:00:00,946656000,157197,29.12.186.65,36236,162.196.185.163,8080,shin-ent.om,0.0.0.0,80,NUL,294
24,2000-01-01 00:00:00,946656000,147166,181.50.59.166,19866,21.104.155.157,80,online-caboot.com,0.0.0.0,80,NUL,340
25,2000-01-01 00:00:00,946656000,102128,71.36.73.56,38515,63.177.119.52,80,altensan.om,0.0.0.0,80,NUL,143
26,2000-01-01 00:00:00,946656000,126141,137.176.37.136,44422,111.117.34.95,8888,gvtmicrocedit.com,0.0.0.0,80,NUL,385
27,2000-01-01 00:00:00,946656000,169317,173.26.111.133,31881,146.174.38.67,80,vyroid.co,0.0.0.0,80,NUL,109
28,2000-01-01 00:00:00,946656000,137055,26.196.21.214,30986,94.36.62.46,80,lewisburgrewery.com,171.92.34.18,9000,HTTP,912
29,2000-01-01 00:00:00,946656000,149883,16.218.56.98,19647,104.130.135.182,80,pk2c.com,0.0.0.0,80,NUL,8
30,2000-01-01 00:00:00,946656000,136308,111.146.21.191,21804,73.158.217.66,80,lauderdalpersonalinjurylawyer.com,0.0.0.0,80,NUL,483
31,2000-01-01 00:00:00,946656000,146959,66.36.185.204,20910,168.39.63.125,8080,omrails.cm,0.0.0.0,80,NUL,905
32,2000-01-01 00:00:00,946656000,143952,111.187.215.124,36656,23.185.152.32,80,myprcoachcom,0.0.0.0,80,NUL,502
33,2000-01-01 00:00:00,946656000,121277,179.142.204.88,47283,206.45.131.123,80,fernseheraufen.net,121.232.146.5,9000,HTTP,358
34,2000-01-01 00:00:00,946656000,121438,2.122.28.206,18965,217.63.100.176,80,figs-2.co,0.0.0.0,80,NUL,772
35,2000-01-01 00:00:00,946656000,159846,38.133.134.194,53388,163.150.134.203,80,srfff.com,0.0.0.0,80,NUL,821
36,2000-01-01 00:00:00,946656000,152140,144.132.156.62,38153,125.99.69.89,80,r2d2game.c,0.0.0.0,80,NUL,577
37,2000-01-01 00:00:00,946656000,130702,192.225.178.119,32719,81.73.194.199,80,inspire-wbstudio.com,0.0.0.0,80,NUL,184
38,2000-01-01 00:00:00,946656000,167616,168.104.206.70,56029,53.188.118.66,80,urbanvybznline.com,0.0.0.0,80,NUL,452
39,2000-01-01 00:00:00,946656000,134633,14.92.21.97,13524,24.159.182.201,8080,kidspartykk.com,119.57.144.253,8080,HTTP,818
40,2000-01-01 00:00:00,946656000,158042,27.158.180.95,48326,159.92.161.167,80,siticonsuting.com,0.0.0.0,80,NUL,377
41,2000-01-01 00:00:00,946656000,109691,5.182.24.157,35873,132.56.20.49,8080,carishgarlesspot.com,0.0.0.0,80,NUL,908
42,2000-01-01 00:00:00,946656000,151901,85.159.132.42,37728,178.35.86.28,80,qtypa.com,0.0.0.0,80,NUL,626
43,2000-01-01 00:00:00,946656000,160024,68.200.199.180,13987,148.115.101.144,443,stampofdiapproval.com,0.0.0.0,80,NUL,847
44,2000-01-01 00:00:00,946656000,121552,29.86.156.50,32379,144.88.154.165,80,findcannaisgrowers.com,0.0.0.0,80,NUL,669
45,2000-01-01 00:00:00,946656000,139235,105.195.130.142,44278,186.104.170.55,80,madeyouaste.com,0.0.0.0,80,NUL,362
46,2000-01-01 00:00:00,946656000,150759,143.114.186.234,48990,128.202.154.20,80,presidentkazakhstan.com,0.0.0.0,80,NUL,855
47,2000-01-01 00:00:00,946656000,122871,43.224.90.39,34819,189.43.38.98,8088,frugalfanti.com,0.0.0.0,80,NUL,923
48,2000-01-01 00:00:00,946656000,145598,159.100.102.234,16701,229.43.228.115,80,njmmhj.co,0.0.0.0,80,NUL,743
49,2000-01-01 00:00:00,946656000,100452,35.186.123.71,43313,51.40.117.39,80,acidtestkts.com,0.0.0.0,80,NUL,732
50,2000-01-01 00:00:00,946656000,105900,100.152.87.175,31232,183.61.239.137,80,beebonnet.com,0.0.0.0,80,NUL,566
51,2000-01-01 00:00:00,946656000,174543,12.131.62.197,53364,71.164.101.69,8080,zonabcp1.om,0.0.0.0,80,NUL,521
52,2000-01-01 00:00:00,946656000,102623,185.114.67.229,37839,100.126.178.95,8888,andphotosnet,0.0.0.0,80,NUL,511
53,2000-01-01 00:00:00,946656000,138049,47.69.215.146,15470,179.35.73.141,80,localizardispositivoapple.com,0.0.0.0,80,NUL,664
54,2000-01-01 00:00:00,946656000,120811,17.126.238.44,36865,126.173.20.42,80,fanyizhinn.com,0.0.0.0,80,NUL,275
55,2000-01-01 00:00:00,946656000,170309,110.145.26.177,31736,24.138.42.218,80,whatdelivrstome.com,115.28.214.174,8081,HTTP,27
56,2000-01-01 00:00:00,946656000,166472,127.131.222.65,31994,173.96.69.169,80,tsststudyircle.com,0.0.0.0,80,NUL,102
57,2000-01-01 00:00:00,946656000,160917,180.83.123.174,38020,92.120.48.80,80,summerwitalbertspuppy.com,0.0.0.0,80,NUL,738
58,2000-01-01 00:00:00,946656000,119812,101.181.145.212,50351,127.131.140.158,80,esotericfture.com,117.90.137.69,9000,HTTP,380
59,2000-01-01 00:00:00,946656000,151634,61.181.117.198,24384,145.173.203.62,8888,pzffyx.co,0.0.0.0,80,NUL,352
60,2000-01-01 00:00:00,946656000,156610,83.188.102.182,49690,177.75.231.69,80,sesameword.net,118.117.139.129,9000,HTTP,801
61,2000-01-01 00:00:00,946656000,123815,57.79.187.183,55568,33.54.107.41,80,geminiwhiperer.com,0.0.0.0,80,NUL,857
62,2000-01-01 00:00:00,946656000,135642,172.18.240.89,11448,70.150.126.38,443,kurodashia.net,0.0.0.0,80,NUL,430
63,2000-01-01 00:00:00,946656000,129671,195.102.140.146,10261,181.146.128.192,80,idahophyscaltherapist.com,0.0.0.0,80,NUL,126
64,2000-01-01 00:00:00,946656000,165035,76.105.98.195,41227,64.126.112.104,80,timovelo.om,0.0.0.0,80,NUL,185
65,2000-01-01 00:00:00,946656000,111708,184.22.103.211,41822,206.109.11.175,80,clairelivng.com,0.0.0.0,80,NUL,58
66,2000-01-01 00:00:00,946656000,165075,54.56.75.190,35004,218.180.157.79,80,tipcrave.om,218.3.75.154,9000,HTTP,327
67,2000-01-01 00:00:00,946656000,165599,143.205.143.197,56487,183.52.160.219,80,tornadobalbonds.com,0.0.0.0,80,NUL,180
68,2000-01-01 00:00:00,946656000,154689,131.131.92.38,32467,24.46.144.25,80,rutoneye.om,0.0.0.0,80,NUL,605
69,2000-01-01 00:00:00,946656000,103254,198.180.179.76,33478,38.73.222.194,80,appstrashcom,0.0.0.0,80,NUL,80
70,2000-01-01 00:00:00,946656000,150416,133.178.238.208,54470,176.33.68.208,80,posconsumr.net,0.0.0.0,80,NUL,94
71,2000-01-01 00:00:00,946656000,134651,127.21.119.48,44799,186.53.90.29,80,kiemdinhv.net,0.0.0.0,80,NUL,921
72,2000-01-01 00:00:00,946656000,105683,187.153.34.191,13658,201.158.147.155,80,bdscommuncation.com,0.0.0.0,80,NUL,951
73,2000-01-01 00:00:00,946656000,115328,125.225.139.220,35826,223.137.194.30,80,delclothig.com,0.0.0.0,80,NUL,335
74,2000-01-01 00:00:00,946656000,154146,33.189.104.39,37335,37.78.198.190,8080,rogueonemrch.com,0.0.0.0,80,NUL,312
75,2000-01-01 00:00:00,946656000,116241,95.21.95.244,50721,142.187.133.42,80,die-stromrzeuger.com,211.23.136.230,3128,HTTP,144
76,2000-01-01 00:00:00,946656000,100970,44.127.171.81,58274,81.100.95.79,8080,afradistr.com,0.0.0.0,80,NUL,88
77,2000-01-01 00:00:00,946656000,136773,78.49.35.167,51341,168.133.33.48,80,legit-skaeboards.com,0.0.0.0,80,NUL,20
78,2000-01-01 00:00:00,946656000,143402,25.79.41.244,29550,214.131.51.93,8888,mutteredoscenities.com,0.0.0.0,80,NUL,391
79,2000-01-01 00:00:00,946656000,156445,143.209.132.65,13564,138.76.108.211,80,seniorsfistconciergeservice.com,0.0.0.0,80,NUL,294
80,2000-01-01 00:00:00,946656000,129849,133.152.185.235,24101,99.173.156.129,80,ihangarhaloween.com,0.0.0.0,80,NUL,72
81,2000-01-01 00:00:00,946656000,135157,85.14.86.97,15105,232.85.221.30,80,koalawillam.com,0.0.0.0,80,NUL,480
82,2000-01-01 00:00:00,946656000,122129,59.11.182.151,36117,160.166.166.165,80,flyinghawmachinery.com,0.0.0.0,80,NUL,912
83,2000-01-01 00:00:00,946656000,106109,149.191.39.111,25909,33.34.28.189,80,benitezshes.com,0.0.0.0,80,NUL,587
84,2000-01-01 00:00:00,946656000,123782,131.48.191.132,49321,75.154.75.181,80,geibizparner.com,0.0.0.0,80,NUL,746
85,2000-01-01 00:00:00,946656000,166309,86.198.89.141,44161,78.131.207.209,80,tru-insit.com,0.0.0.0,80,NUL,807
86,2000-01-01 00:00:00,946656000,132807,177.149.130.198,46542,112.48.30.202,80,joannetanon.com,221.192.134.92,8081,HTTP,53
87,2000-01-01 00:00:00,946656000,119886,172.16.224.94,58365,223.132.58.75,80,estilodevda20.com,118.193.107.115,80,HTTP,71
88,2000-01-01 00:00:00,946656000,134685,159.47.124.149,55957,41.69.111.58,80,killakushang.com,0.0.0.0,80,NUL,811
89,2000-01-01 00:00:00,946656000,145371,60.103.231.113,31159,180.79.24.46,80,nickithemst.com,0.0.0.0,80,NUL,700
90,2000-01-01 00:00:00,946656000,161493,135.225.40.175,56308,174.110.32.161,80,sy-sf.com,0.0.0.0,80,NUL,279
91,2000-01-01 00:00:00,946656000,121645,20.174.112.107,38496,159.50.161.69,80,firanorojl.com,0.0.0.0,80,NUL,969
92,2000-01-01 00:00:00,946656000,152228,159.154.73.197,33076,233.132.87.111,8088,radiolapouilena.com,0.0.0.0,80,NUL,532
93,2000-01-01 00:00:00,946656000,169291,210.119.136.163,21528,197.109.227.68,443,vvoolpertcom,0.0.0.0,80,NUL,679
94,2000-01-01 00:00:00,946656000,149880,4.87.197.136,55206,233.103.203.33,80,pjyl9933.om,0.0.0.0,80,NUL,462
95,2000-01-01 00:00:00,946656000,138491,164.83.68.116,57407,65.74.220.47,80,lovechildharities.com,0.0.0.0,80,NUL,528
96,2000-01-01 00:00:00,946656000,117602,218.100.94.205,28238,87.180.60.184,80,dsya.net,0.0.0.0,80,NUL,572
97,2000-01-01 00:00:00,946656000,145240,185.71.103.241,55463,60.169.194.94,80,nfftt.com,0.0.0.0,80,NUL,384
98,2000-01-01 00:00:00,946656000,133982,24.85.30.136,24122,231.178.75.210,80,kaptentot.com,0.0.0.0,80,NUL,935
99,2000-01-01 00:00:00,946656000,174128,202.88.185.171,28140,218.51.39.199,8088,zestdb.co,0.0.0.0,80,NUL,503
100,2000-01-01 00:00:00,946656000,135048,55.18.240.184,10291,99.185.82.152,443,knotsandbots.com,0.0.0.0,80,NUL,54
101,2000-01-01 00:00:00,946656000,115352,157.157.207.219,25543,189.164.35.170,80,delishiajusic.com,0.0.0.0,80,NUL,268
102,2000-01-01 00:00:00,946656000,154960,92.17.42.34,22027,154.179.240.137,80,saikoubi.om,0.0.0.0,80,NUL,566
103,2000-01-01 00:00:00,946656000,169307,220.168.59.223,44167,189.57.100.190,80,vy-nguyencom,0.0.0.0,80,NUL,540
104,2000-01-01 00:00:00,946656000,162080,204.22.66.41,30890,212.168.37.204,80,taoliwu5.om,124.88.67.31,82,HTTP,43
105,2000-01-01 00:00:00,946656000,152016,167.137.85.162,16035,96.92.161.127,80,quickautoobile.com,0.0.0.0,80,NUL,568
106,2000-01-01 00:00:00,946656000,167145,86.66.127.68,55436,147.105.223.116,80,uj2vq.com,0.0.0.0,80,NUL,90
107,2000-01-01 00:00:00,946656000,140782,56.33.127.48,10297,71.57.11.99,80,mediavlogcom,0.0.0.0,80,NUL,532
108,2000-01-01 00:00:00,946656000,135173,82.149.136.114,10730,74.121.193.204,80,kocoating.com,0.0.0.0,80,NUL,155
109,2000-01-01 00:00:00,946656000,141461,50.129.133.217,13868,116.58.62.149,80,miami01.cm,0.0.0.0,80,NUL,122
110,2000-01-01 00:00:00,946656000,129958,64.189.232.241,43278,231.83.198.161,80,illimitatons.com,0.0.0.0,80,NUL,522
111,2000-01-01 00:00:00,946656000,128298,73.205.93.133,22155,75.166.87.167,80,homesmcalentexas.com,0.0.0.0,80,NUL,345
112,2000-01-01 00:00:00,946656000,152985,44.203.36.196,39644,221.36.207.155,443,reds1966.om,0.0.0.0,80,NUL,955
113,2000-01-01 00:00:00,946656000,112674,19.124.173.168,17255,74.42.136.49,80,companypesionhelpline.com,0.0.0.0,80,NUL,202
114,2000-01-01 00:00:00,946656000,104942,179.42.141.87,24456,167.33.234.180,8443,baciamipatera.com,0.0.0.0,80,NUL,53
115,2000-01-01 00:00:00,946656000,120558,171.130.139.215,37939,101.34.111.214,80,fabriclovr.net,0.0.0.0,80,NUL,710
116,2000-01-01 00:00:00,946656000,117452,82.117.67.230,38672,191.170.148.130,80,driving-rnges.com,0.0.0.0,80,NUL,34
117,2000-01-01 00:00:00,946656000,115219,152.85.194.78,55273,184.155.185.147,80,dedetiqcatle.com,0.0.0.0,80,NUL,582
118,2000-01-01 00:00:00,946656000,107623,8.128.125.180,54158,50.45.169.63,80,boiler-pelet.net,0.0.0.0,80,NUL,72
119,2000-01-01 00:00:00,946656000,144927,142.202.169.128,24562,146.89.145.38,80,neuralmacinetranslation.com,0.0.0.0,80,NUL,941
120,2000-01-01 00:00:00,946656000,125572,92.34.107.202,37840,89.165.201.60,8181,grokpartycom,0.0.0.0,80,NUL,579
121,2000-01-01 00:00:00,946656000,168016,175.165.184.65,27141,57.114.212.84,80,vandalfredryerase.com,0.0.0.0,80,NUL,875
122,2000-01-01 00:00:00,946656000,142172,7.122.209.95,18153,67.47.148.163,443,mkjlm456.om,117.78.50.121,8118,HTTP,942
123,2000-01-01 00:00:00,946656000,125195,25.190.235.235,44941,103.104.58.125,80,gprpower.om,0.0.0.0,80,NUL,645
124,2000-01-01 00:00:00,946656000,167056,102.149.159.61,35488,111.141.35.122,80,uctsales.om,0.0.0.0,80,NUL,800
125,2000-01-01 00:00:00,946656000,134518,120.69.141.138,21726,73.103.231.80,80,kfoodsale.com,0.0.0.0,80,NUL,177
126,2000-01-01 00:00:00,946656000,157356,161.211.80.92,53045,98.173.208.95,80,shopchoukir.com,0.0.0.0,80,NUL,532
127,2000-01-01 00:00:00,946656000,140827,37.78.93.51,53154,198.50.94.148,80,medisoftiterface.com,0.0.0.0,80,NUL,907
128,2000-01-01 00:00:00,946656000,111792,164.56.173.39,26400,240.119.221.26,80,clayton4k.com,0.0.0.0,80,NUL,87
129,2000-01-01 00:00:00,946656000,145583,104.124.212.33,34278,20.108.210.188,8080,njbankrupcylawyersontheweb.com,0.0.0.0,80,NUL,819
130,2000-01-01 00:00:00,946656000,109008,128.42.173.239,40466,21.122.45.32,80,ca888xx.cm,0.0.0.0,80,NUL,731
131,2000-01-01 00:00:00,946656000,104528,52.99.200.65,28009,225.205.145.125,80,autosoccosoriotti.com,0.0.0.0,80,NUL,424
132,2000-01-01 00:00:00,946656000,169413,190.93.149.164,10552,146.79.142.171,80,wakwak-gods.net,114.101.37.205,55555,HTTP,993
133,2000-01-01 00:00:00,946656000,126385,4.33.44.110,35100,91.58.185.171,8080,hainanyajale.com,0.0.0.0,80,NUL,948
134,2000-01-01 00:00:00,946656000,173591,220.199.192.89,35610,71.122.231.89,80,yourtimeottravel.com,0.0.0.0,80,NUL,57
135,2000-01-01 00:00:00,946656000,143087,21.20.189.244,28592,181.134.117.147,8888,ms-spotononsignment.com,0.0.0.0,80,NUL,691
136,2000-01-01 00:00:00,946656000,145317,130.107.212.190,25903,48.94.45.164,80,nhdistillry.net,58.243.50.184,53281,HTTP,428
137,2000-01-01 00:00:00,946656000,140969,117.122.149.234,59949,120.39.81.186,80,meiduojiecom,0.0.0.0,80,NUL,170
138,2000-01-01 00:00:00,946656000,100121,52.58.35.34,40898,166.163.143.119,80,3dprinteraziciankara.com,0.0.0.0,80,NUL,686
139,2000-01-01 00:00:00,946656000,165490,57.77.84.215,40532,54.204.36.95,80,topbudapetjobs.com,0.0.0.0,80,NUL,574
140,2000-01-01 00:00:00,946656000,164228,117.184.179.142,16754,146.114.73.61,443,theshanghiguide.com,0.0.0.0,80,NUL,435
141,2000-01-01 00:00:00,946656000,135851,19.71.133.35,16815,222.100.171.31,8443,lacheaccesoriesboutique.com,0.0.0.0,80,NUL,319
142,2000-01-01 00:00:00,946656000,151271,149.49.188.54,59564,169.37.86.110,80,proyectopt.com,0.0.0.0,80,NUL,527
143,2000-01-01 00:00:00,946656000,135637,206.62.47.172,55622,153.72.94.32,80,kuquwaijio.com,0.0.0.0,80,NUL,509
144,2000-01-01 00:00:00,946656000,166530,205.133.176.152,11080,50.181.186.29,80,tubermovis.com,0.0.0.0,80,NUL,830
145,2000-01-01 00:00:00,946656000,114004,187.208.208.123,56486,29.92.133.70,80,cubanatla.com,0.0.0.0,80,NUL,995
146,2000-01-01 00:00:00,946656000,139951,117.204.109.130,32276,94.65.230.87,80,mariaisablcastelreanas.com,0.0.0.0,80,NUL,850
147,2000-01-01 00:00:00,946656000,108863,33.45.227.111,56146,44.176.83.218,80,buysellfiyourcellphone.com,0.0.0.0,80,NUL,652
148,2000-01-01 00:00:00,946656000,155702,126.176.165.217,20073,23.160.157.91,80,scheduletstay.com,0.0.0.0,80,NUL,794
149,2000-01-01 00:00:00,946656000,109112,68.126.199.33,23080,211.87.78.175,80,caichet.cm,0.0.0.0,80,NUL,457
150,2000-01-01 00:00:00,946656000,122182,94.193.40.82,31586,189.175.173.115,443,focupro.cm,0.0.0.0,80,NUL,576
151,2000-01-01 00:00:00,946656000,152482,169.71.46.127,26400,169.94.79.99,80,ratedcallngcards.com,0.0.0.0,80,NUL,711
152,2000-01-01 00:00:00,946656000,126418,111.44.60.57,37125,91.97.212.33,80,hairtreatentinchennai.com,0.0.0.0,80,NUL,740
153,2000-01-01 00:00:00,946656000,108129,33.152.153.128,24668,126.160.99.69,80,braunschlfclub.com,0.0.0.0,80,NUL,911
154,2000-01-01 00:00:00,946656000,103932,23.142.142.34,26627,206.127.61.137,80,askyourwih.com,0.0.0.0,80,NUL,666
155,2000-01-01 00:00:00,946656000,139531,187.138.39.44,46440,55.168.76.123,8443,makemoneyuccesssecrets.com,0.0.0.0,80,NUL,273
156,2000-01-01 00:00:00,946656000,172531,74.184.194.188,14715,46.75.176.83,80,y9595.com,0.0.0.0,80,NUL,858
157,2000-01-01 00:00:00,946656000,111944,115.59.197.249,56435,205.51.226.215,8080,climaredpru.com,0.0.0.0,80,NUL,2
158,2000-01-01 00:00:00,946656000,114121,220.226.236.104,29231,179.127.232.123,80,curealtor.com,0.0.0.0,80,NUL,459
159,2000-01-01 00:00:00,946656000,102101,100.59.191.147,25593,67.186.142.211,80,alsa-teleom.com,0.0.0.0,80,NUL,439
160,2000-01-01 00:00:00,946656000,125781,60.31.133.146,53433,61.47.238.25,80,guardphons.com,0.0.0.0,80,NUL,457
161,2000-01-01 00:00:00,946656000,168754,108.229.32.80,34199,239.135.128.111,80,viplifedaly.com,0.0.0.0,80,NUL,227
162,2000-01-01 00:00:00,946656000,159201,15.16.70.177,37209,211.161.45.36,80,sotxprepscom,0.0.0.0,80,NUL,871
163,2000-01-01 00:00:00,946656000,169135,100.158.33.152,36281,203.173.226.120,80,votejohnshmidt.com,110.172.220.197,8080,HTTP,278
164,2000-01-01 00:00:00,946656000,129573,80.177.61.150,22416,118.189.218.220,80,icecreamtactor.com,0.0.0.0,80,NUL,67
165,2000-01-01 00:00:00,946656000,172699,181.127.203.163,48050,163.53.150.206,443,yaufeydirct.com,0.0.0.0,80,NUL,416
166,2000-01-01 00:00:00,946656000,110342,77.107.90.75,33046,174.154.192.62,8888,centenniahomesforsale.com,0.0.0.0,80,NUL,556
167,2000-01-01 00:00:00,946656000,168631,159.20.71.152,39367,109.197.147.144,80,vifak.com,0.0.0.0,80,NUL,364
168,2000-01-01 00:00:00,946656000,110976,50.29.100.239,51340,179.93.169.159,8888,chgice.co,0.0.0.0,80,NUL,810
169,2000-01-01 00:00:00,946656000,152477,89.40.25.84,48146,46.51.56.84,80,raspberryowder.com,220.164.163.243,63000,HTTP,467
170,2000-01-01 00:00:00,946656000,165402,138.170.48.204,25909,232.194.133.119,80,toneitupwthsarahmay.com,0.0.0.0,80,NUL,759
171,2000-01-01 00:00:00,946656000,139689,109.214.158.119,35900,53.175.142.69,80,mamstar.nt,0.0.0.0,80,NUL,990
172,2000-01-01 00:00:00,946656000,129524,95.229.216.130,44398,140.96.32.190,80,ibruseafods.com,0.0.0.0,80,NUL,10
173,2000-01-01 00:00:00,946656000,105712,20.49.131.107,33882,128.184.48.107,80,beaconbslcom,182.139.160.87,9797,HTTP,373
174,2000-01-01 00:00:00,946656000,170916,60.134.94.248,31134,208.166.205.119,80,wls-mall.om,0.0.0.0,80,NUL,41
175,2000-01-01 00:00:00,946656000,119270,116.106.148.109,59049,179.82.17.169,80,empesslabadors.com,0.0.0.0,80,NUL,698
176,2000-01-01 00:00:00,946656000,142991,70.199.121.186,37893,35.59.21.39,80,mplcs.com,0.0.0.0,80,NUL,847
177,2000-01-01 00:00:00,946656000,117861,203.39.91.126,15460,74.40.121.29,80,dyjd8.com,0.0.0.0,80,NUL,471
178,2000-01-01 00:00:00,946656000,115896,181.153.129.212,33230,58.121.131.122,80,destinychchlive.com,0.0.0.0,80,NUL,857
179,2000-01-01 00:00:00,946656000,161163,73.225.228.71,27529,121.162.124.211,80,surfaceanmac.com,0.0.0.0,80,NUL,802
180,2000-01-01 00:00:00,946656000,115608,120.74.129.153,50148,87.111.144.37,80,demqndmeda.com,0.0.0.0,80,NUL,279
181,2000-01-01 00:00:00,946656000,107611,34.49.238.184,17321,33.152.93.55,80,bogstandadit.com,0.0.0.0,80,NUL,910
182,2000-01-01 00:00:00,946656000,169625,50.98.194.240,45170,228.191.32.146,80,watchdealrboston.com,0.0.0.0,80,NUL,714
183,2000-01-01 00:00:00,946656000,171544,18.181.147.192,40328,124.107.103.113,80,www3888oocc,0.0.0.0,80,NUL,714
184,2000-01-01 00:00:00,946656000,152243,93.133.106.117,37241,27.186.172.65,80,radiotonaa.com,0.0.0.0,80,NUL,359
185,2000-01-01 00:00:00,946656000,143748,36.150.88.74,28126,63.189.56.164,443,mygrandmaring.com,122.147.206.8,53281,HTTP,648
186,2000-01-01 00:00:00,946656000,108133,217.32.40.32,47655,69.80.231.213,80,bravoocor.com,0.0.0.0,80,NUL,309
187,2000-01-01 00:00:00,946656000,109267,66.72.63.60,38642,65.205.83.54,80,calvinesecom,0.0.0.0,80,NUL,306
188,2000-01-01 00:00:00,946656000,147358,84.154.197.184,38391,91.145.87.89,80,opelgbbfieshare.com,0.0.0.0,80,NUL,198
189,2000-01-01 00:00:00,946656000,154315,69.162.154.102,41446,154.139.236.73,8080,rosipavorcom,59.127.38.117,8080,HTTP,878
190,2000-01-01 00:00:00,946656000,131637,144.193.37.156,33628,63.33.139.151,80,izsnet.co,0.0.0.0,80,NUL,682
191,2000-01-01 00:00:00,946656000,124914,191.187.54.60,13172,151.71.69.146,443,goldtumblrs.com,0.0.0.0,80,NUL,841
192,2000-01-01 00:00:00,946656000,118761,205.45.52.210,52918,53.137.232.148,80,ekrontechcom,0.0.0.0,80,NUL,750
193,2000-01-01 00:00:00,946656000,112491,214.90.130.69,43674,101.78.75.211,8443,colombianrush.com,0.0.0.0,80,NUL,391
194,2000-01-01 00:00:00,946656000,163783,76.104.218.213,35533,64.123.103.146,80,thekidstrctionco.com,0.0.0.0,80,NUL,669
195,2000-01-01 00:00:00,946656000,133098,94.32.21.87,18692,111.160.155.95,80,joustdailes.com,0.0.0.0,80,NUL,889
196,2000-01-01 00:00:00,946656000,169759,173.59.21.145,55582,115.197.24.96,80,we-compet.com,111.40.84.73,9797,HTTP,457
197,2000-01-01 00:00:00,946656000,166989,25.115.61.52,36902,117.128.100.88,8888,uatsawdxccom,0.0.0.0,80,NUL,263
198,2000-01-01 00:00:00,946656000,133255,172.111.47.123,55387,130.150.31.145,80,jsdylckj.om,0.0.0.0,80,NUL,444
199,2000-01-01 00:00:00,946656000,144184,91.22.40.160,42893,126.110.87.47,80,nacionner.com,0.0.0.0,80,NUL,613
200,2000-01-01 00:00:00,946656000,116068,49.101.95.145,26475,121.166.203.175,80,dgtaiwangc.com,0.0.0.0,80,NUL,426
201,2000-01-01 00:00:00,946656000,114468,30.145.219.70,53979,117.192.216.204,80,dailyfreemscollection.com,0.0.0.0,80,NUL,475
202,2000-01-01 00:00:00,946656000,125741,131.78.23.34,52935,20.154.130.193,80,gtworldchmpionships.com,0.0.0.0,80,NUL,350
203,2000-01-01 00:00:00,946656000,124936,183.41.227.120,35785,214.50.159.38,443,gollegiela.net,0.0.0.0,80,NUL,975
